Date,ECON_CENTRALBANK,ECON_CURRENCY_EXCHANGE_RATE,ECON_CURRENCY_RESERVES,ECON_DEBT,ECON_DIESELPRICE,ECON_ELECTRICALDEMAND,ECON_ELECTRICALGENERATION,ECON_ELECTRICALGRID,ECON_ELECTRICALPRICE,ECON_EMERGINGECON,ECON_ENTREPRENEURSHIP,ECON_FOREIGNBANKS,ECON_FOREIGNINVEST,ECON_FREETRADE,ECON_GASOLINEPRICE,ECON_GOLDPRICE,ECON_HEATINGOIL,ECON_HEATINGOILPRICE,ECON_HOUSING_PRICES,ECON_IDENTITYTHEFT,ECON_INFLATION,ECON_INTEREST_RATES,ECON_IPO,ECON_MIDDLECLASS,ECON_MONEYLAUNDERING,ECON_MONOPOLY,ECON_NATGASPRICE,ECON_NEWPOWERPLANT,ECON_OILPRICE,ECON_PRICECONTROL,ECON_QUITRATE,ECON_STOCKMARKET,ECON_SUBSIDIES,ECON_TAXATION,ECON_TRADE_DISPUTE,ECON_UNIONS,ECON_WORKINGCLASS,SLFID_ECONOMIC_DEVELOPMENT,SLFID_ECONOMIC_DEVELOPMENTAID,SLFID_ECONOMIC_POWER,SOC_ECONCOOP,WB_1070_ECONOMIC_GROWTH_POLICY,WB_1096_MACROECONOMIC_SUSTAINABILITY,WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT,WB_1141_ECONOMIC_SHOCKS_AND_TRADE,WB_1152_ECONOMIC_AND_SOCIAL_MOBILITY,WB_1540_ECONOMICS_OF_EDUCATION,WB_162_TRANSPORT_ECONOMICS,WB_1998_WATER_ECONOMICS,WB_2111_COMPETITION_ECONOMICS,WB_427_WATER_ALLOCATION_AND_WATER_ECONOMICS,WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES,WB_440_MACROECONOMIC_MONITORING,WB_471_ECONOMIC_GROWTH,WB_625_HEALTH_ECONOMICS_AND_FINANCE,WB_702_ECONOMIC_SHOCKS_AND_VULNERABILITY,WB_836_POLITICAL_ECONOMY_OF_REFORM,WB_862_GROWTH_POLES_AND_ECONOMIC_ZONES
2018-02-05,0.0,0.8969,0.0,-1.3584,0.0,0.0,0.8075,0.0,0.0,-0.5401,1.8246,0.0,1.3115,0.0,0.0,2.8,0.0,0.0,1.79,0.0,-0.1033,0.9349,0.5773,0.0,0.0,-0.309,0.0,0.0,0.5016,0.0,0.0,0.6484,2.3497,-0.9263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3697,0.0,-1.0396,0.0,0.0,1.8541,2.6226,0.0,0.0,-0.542,2.665,0.0,1.1402,0.0,0.0,0.0,0.0
2018-02-06,4.3081,0.6682,0.0,-0.3976,0.0,0.0,1.057,0.0,0.0,-0.1776,1.7966,0.0,0.343,0.0,0.6061,2.8028,0.6061,0.0,2.4857,0.0,-0.9726,0.8748,0.2745,0.0,-5.6635,-4.3053,0.0,0.0,-0.4603,0.0,0.0,0.4089,-0.8651,1.6487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4937,0.0,0.0,0.9257,0.9469,0.0,0.0,-0.2163,8.0816,0.0,-0.9626,0.0,0.0,0.0,0.0
2018-02-07,1.9737,1.4033,0.0,-0.4769,0.0,0.0,0.2899,0.0,0.0,-0.4843,2.3452,0.0,1.6453,0.0,0.0,1.0782,0.0,0.0,2.6882,0.0,0.0675,3.3374,-0.698,0.0,-3.125,0.0,0.0,0.0,-0.5708,0.0,0.0,0.6657,1.0528,1.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9239,0.0,-0.244,0.0,0.0,3.7383,-3.7147,0.0,0.0,-0.5831,1.8377,0.0,-0.4012,0.0,0.0,0.0,0.0
2018-02-08,0.0,1.4412,0.0,-0.5022,0.0,0.0,0.0,0.0,0.0,0.0,1.9627,0.0,-0.1473,0.0,1.1834,1.2725,1.1834,0.0,1.8956,0.0,-0.9547,1.0945,0.7316,0.0,0.0,0.8626,0.0,0.0,-0.037,0.0,0.0,1.3719,-0.0677,-0.0374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0303,0.0,-0.2775,0.0,0.0,0.0,-1.0263,0.0,0.0,1.2048,-3.7691,0.0,-1.4538,0.0,0.0,0.0,0.0
2018-02-09,2.2989,0.277,0.0,-0.7238,0.0,0.0,3.4864,0.0,0.0,1.9802,2.46,0.0,1.8007,0.0,0.0,3.5879,0.0,0.0,2.6849,0.0,0.0224,1.932,-0.2826,0.0,-0.838,-2.0421,0.0,0.0,-0.3927,0.0,0.0,1.6705,-1.2231,1.1814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4514,0.0,0.0,0.7177,-1.8863,1.4812,0.0,0.5416,2.8947,0.0,-1.6574,0.4608,0.0,0.0,0.0
2018-02-10,0.0,0.0,0.0,-1.0131,0.0,0.0,0.0,0.0,0.0,0.3509,1.7302,0.0,2.7907,0.0,0.0,6.0607,0.0,0.0,2.2848,0.0,2.7351,2.4028,-3.2143,0.0,0.2333,0.0,0.0,0.0,-0.3081,0.0,0.0,0.6188,1.0204,-0.5256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2635,0.0,0.0,1.8116,3.2,0.0,0.0,0.0,0.0,0.0,-1.208,0.0,0.0,2.0699,0.0
2018-02-11,0.0,-0.2567,0.0,-0.9538,0.0,0.0,0.0,0.0,0.0,0.0,2.1729,0.0,1.9457,0.0,0.0,8.7533,0.0,0.0,1.4871,0.0,-0.1241,2.7572,-1.4717,0.0,0.0,2.0934,0.0,0.0,0.0,0.0,0.0,0.3201,0.8729,-0.4582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1186,0.0,-0.3899,0.0,0.0,1.2077,0.5152,-1.4523,0.0,-1.4523,2.158,0.0,0.8397,0.0,0.0,0.0,0.0
2018-02-12,2.0481,2.6432,0.0,-0.781,0.0,0.0,3.549,0.0,0.0,0.9434,1.3744,0.0,0.7206,0.0,0.0,3.9397,2.6644,0.0,1.8916,0.0,0.6792,0.7168,0.8656,0.0,-1.4429,1.0638,0.0,0.0,-0.9205,0.0,0.0,0.7594,0.4916,0.2901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3599,0.0,0.0,0.5319,-0.2602,0.0,0.0,0.0,2.8938,0.0,0.0274,0.0,0.0,0.0,-5.3034
2018-02-13,0.0,-1.101,0.0,-0.8595,0.0,0.0,3.0933,0.0,0.0,0.3985,1.1325,0.0,0.8566,0.0,-1.0417,3.5689,-1.0417,0.0,3.3239,0.0,-0.6249,1.2741,-2.125,0.0,0.0,0.0,0.0,0.0,-0.6442,0.0,0.0,1.2309,-1.4099,-0.3015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0069,0.0,-0.7072,0.0,0.0,0.0,0.0681,0.0,0.0,0.0,0.2514,0.0,-1.0205,0.0,0.0,0.0,0.0
2018-02-14,0.0,0.3895,0.0,0.3659,0.0,0.0,3.0396,0.0,0.0,0.0,2.1112,0.0,0.2614,0.0,0.0,1.8847,0.0,0.0,2.7133,0.0,1.0346,2.2484,1.8711,0.0,0.0,0.0,0.0,0.0,-0.1582,0.0,0.0,0.6821,1.2007,1.1794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2658,0.0,0.7105,0.0,0.0,0.0,0.3826,0.0,0.0,0.8486,1.2501,0.0,0.8195,0.0,0.0,0.0,0.0
2018-02-15,0.0,2.457,0.0,0.5626,0.0,0.0,1.084,0.0,0.0,1.4209,0.1912,0.0,1.7153,0.0,0.0,0.077,0.7966,0.0,1.9866,0.0,0.0537,2.5125,0.3344,0.0,-1.3755,-2.5316,0.0,0.0,-0.1412,0.0,0.0,1.0684,-1.6644,0.1382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.856,0.0,0.5588,0.0,0.0,0.0,-1.0196,0.0,0.0,0.0,0.1497,0.0,-0.6594,0.0,0.0,0.0,0.0
2018-02-16,0.0,-0.6667,0.0,-0.3871,0.0,0.0,-0.7619,0.0,0.0,1.773,1.7767,0.0,1.4448,0.0,0.0,2.6624,0.0,0.0,0.1631,0.0,1.0359,1.5879,0.7531,0.0,0.0,2.7405,0.0,0.0,0.4922,0.0,0.0,1.3309,1.8006,-1.7773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0451,0.0,0.0,0.0,1.0891,0.0,0.0,1.0204,2.3684,0.0,2.6739,0.0,0.0,-1.8888,0.0
2018-02-17,0.0,1.077,0.0,-0.7908,0.0,0.0,0.0,0.0,0.0,-1.1254,0.9067,0.0,1.947,0.0,0.0,3.778,4.8872,0.0,0.8798,0.0,1.4619,-1.2642,-0.0577,0.0,0.0,0.0,0.0,0.0,0.226,0.0,0.0,0.0987,0.6214,-1.4889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8463,0.0,0.0805,0.0,0.0,4.0,-1.4565,0.0,0.0,0.0,0.0,0.0,-0.3404,0.0,0.0,0.0,0.0
2018-02-18,0.0,0.7614,0.0,-1.0418,0.0,0.0,0.6515,0.0,0.0,0.0,0.4086,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.6291,0.0,-1.5745,3.2141,0.0,0.0,0.0,-4.0427,0.0,0.0,-0.3281,0.0,0.0,0.8285,1.7162,0.3099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3557,0.0,-1.1703,0.0,-1.2048,0.6051,-0.9229,0.0,0.0,0.0,0.0,0.0,-0.6035,0.0,0.0,0.0,0.0
2018-02-19,0.0,-0.0411,0.0,-0.7967,0.0,0.0,0.0,0.0,0.0,2.3061,1.893,0.0,0.2427,0.0,-0.7752,3.4391,-0.7752,0.0,1.2258,0.0,0.6477,1.1469,1.2736,0.0,-4.5586,-3.3456,0.0,0.0,0.2233,0.0,0.0,0.9889,0.7493,0.5486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6275,0.0,-0.3168,0.0,0.0,1.0069,-2.4786,0.0,0.0,0.0812,0.0,0.0,-0.8248,0.0,0.0,0.0,2.926
2018-02-20,0.0,1.9819,0.0,-0.2068,0.0,0.0,3.5844,0.0,0.0,0.7975,1.4991,0.0,1.9052,0.0,0.0,3.876,0.0,0.0,2.0579,0.0,0.6933,1.2313,0.8708,0.0,-2.8037,1.0638,0.0,0.0,0.9326,0.0,0.0,0.8688,-0.9922,0.0075,0.0,0.0,0.0,1.3661,0.0,0.0,0.0,0.0,0.0,0.0981,0.0,0.0,4.0674,2.1254,0.0,0.0,-0.5376,0.6757,0.0,0.8365,0.0,0.0,0.0,-1.9841
2018-02-21,0.0,-0.5824,0.0,-0.3339,0.0,0.0,0.0,0.0,0.0,-0.4107,1.3527,0.0,1.4784,0.0,0.0,2.4565,0.0,0.0,2.4901,0.0,0.7749,1.6911,0.8767,0.0,-3.7225,0.0,0.0,0.0,0.1937,0.0,0.0,1.3617,1.2684,1.2131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2337,0.0,0.0,0.037,1.4293,0.0,0.0,0.0,-0.2786,0.0,1.69,0.0,0.0,0.0,0.0
2018-02-22,0.0,1.9379,0.0,0.3507,0.0,0.0,0.0,0.0,0.0,-1.3601,2.4838,0.0,0.4802,0.0,0.9305,4.0536,0.9305,0.0,1.9309,0.0,0.1762,2.0032,1.6906,1.4599,0.0,0.2459,0.0,0.0,0.3437,0.0,0.0,1.1531,-0.9611,0.5549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5662,0.0,1.0381,0.0,-4.7431,0.0,0.0,0.0,1.5266,0.0,-1.1028,0.0,0.0,0.0,0.0
2018-02-23,0.0,1.1469,0.0,-0.4426,0.0,0.0,0.0,0.0,0.0,1.9675,1.663,0.0,2.1818,0.0,0.0,3.2078,0.0,0.0,1.6164,0.0,0.089,1.7579,2.0722,0.0,-1.5366,-3.0556,0.0,0.0,-0.0258,0.0,0.0,1.4542,0.3556,-1.3089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1508,0.0,0.0,0.0,-0.8121,0.0,0.0,0.4752,-2.4845,0.0,-1.6191,0.0,0.0,2.4311,0.0
2018-02-24,0.0,0.0,0.0,-1.0275,0.0,0.0,0.495,0.0,0.0,0.0,1.4608,0.0,0.0,0.0,0.0,3.4408,0.0,0.0,-2.5468,0.0,1.3689,2.6669,0.0,0.0,0.0,0.0,0.0,0.0,0.5276,0.0,0.0,0.1898,-0.0465,-0.5768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5637,0.0,0.0,0.0,0.2766,0.0,0.0,0.0,0.0,0.0,0.5674,0.0,0.0,0.0,0.0
2018-02-25,0.0,0.0,0.0,-0.4139,0.0,0.0,0.0,0.0,0.0,-3.7037,1.5923,0.0,0.0,0.0,0.0,-6.4189,0.0,0.0,1.7112,0.0,0.1326,-3.6704,-0.1887,0.0,0.0,0.5714,0.0,0.0,-0.1756,0.0,0.0,0.0236,-0.5877,0.1247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2409,0.0,0.0,0.0,-3.9634,0.0,0.0,0.0,-2.2314,0.0,-2.0656,0.0,0.0,0.0,0.0
2018-02-26,0.0,2.2492,0.0,-0.1735,0.0,0.0,0.0,0.0,0.0,1.0101,1.8865,0.0,1.2432,0.0,0.0,4.5044,0.0,0.0,1.3113,0.0,0.7483,1.3779,1.4779,0.0,-2.7804,0.0,0.0,4.6997,0.6698,0.0,0.0,1.6797,-0.0254,-0.2114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423,0.0,0.0,0.0,0.0,0.0,0.0,-1.7391,0.8782,0.0,-0.2841,0.0,0.0,0.0,0.0
2018-02-27,0.0,2.1777,0.0,-0.9422,0.0,0.0,0.0,0.0,0.0,-0.1706,0.7619,0.0,2.2165,0.0,0.0,3.8601,3.8168,0.0,2.5589,0.0,0.4625,1.4094,1.1268,0.0,-0.6356,-0.7709,0.0,0.0,0.6313,0.0,0.0,1.8736,-2.5858,0.9223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4775,0.0,0.0,0.7044,-0.2041,0.0,0.0,0.0,0.7298,0.0,-1.455,0.0,0.0,0.0,0.0
2018-02-28,0.0,1.5671,0.0,-0.1267,0.0,0.0,0.0,0.0,4.5283,0.5754,2.5066,0.0,1.4259,0.0,0.0,4.7099,0.0,0.0,3.395,0.0,-1.0624,0.3166,0.5562,0.0,-1.0816,1.6949,0.0,0.0,-0.0116,0.0,0.0,1.6298,0.2505,-0.3919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8688,0.0,0.17,0.0,0.0,1.928,0.0,0.0,0.0,3.352,-1.393,0.0,-1.1397,0.0,0.0,0.0,0.0
2018-03-01,0.0,3.4525,0.0,-0.9831,0.0,0.0,0.0,0.0,0.0,0.0,0.5994,0.0,1.3656,0.0,0.0,6.331,0.0,0.0,0.1977,0.0,-0.5811,-1.0642,2.0567,0.0,0.0,0.0,0.0,0.0,-2.9451,0.0,0.0,0.4477,0.23,0.3766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2902,0.0,-1.0136,0.0,0.0,1.2563,-0.6998,0.0,0.0,-1.5373,2.6049,0.0,-0.4173,0.0,0.0,0.0,0.0
2018-03-02,0.0,1.3421,0.0,-1.1776,0.0,0.0,1.0772,0.0,0.0,-0.2717,2.2945,0.0,1.9877,0.0,0.0,1.2226,0.0,0.0,2.6779,0.0,-0.3233,3.0484,1.5106,0.0,0.0,4.4248,0.0,0.0,-0.0358,0.9423,0.0,0.8955,-0.5972,-0.9335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7757,0.0,0.0,-0.2703,1.0657,0.0,0.0,0.0,1.4248,0.0,1.1823,0.0,0.0,0.0,0.0
2018-03-03,0.0,-2.1538,0.0,-0.244,0.0,0.0,0.0,0.0,0.0,-0.5355,0.1969,0.0,1.4134,0.0,0.0,14.104,0.0,0.0,1.4765,0.0,-0.5694,1.0622,-0.6494,0.0,-3.4036,0.5714,0.0,0.0,0.0,0.0,0.0,1.6443,1.5523,-0.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4843,0.0,-0.2922,0.0,0.0,0.0,-0.2353,0.0,0.0,0.0038,-2.7529,0.0,-0.3577,0.0,0.0,0.0,0.0
2018-03-04,0.0,-0.1878,0.0,-0.7624,0.0,0.0,0.0,0.0,0.0,0.0,1.1759,0.0,2.2525,0.0,0.0,3.6269,0.0,0.0,0.9809,0.0,-3.0372,5.1073,0.0,0.0,0.0,3.1936,0.0,0.0,-0.7256,0.0,0.0,0.0445,4.9608,-1.4745,0.0,1.4851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8552,0.0,0.0,0.0,-1.9851,0.0,0.0,0.0,0.0,0.0,1.4587,0.0,0.0,0.0,-2.1825
2018-03-05,0.0,1.4347,0.0,-0.206,0.0,0.0,3.75,0.0,0.0,-1.2797,0.9048,0.0,2.1006,0.0,0.0,5.635,0.0,0.0,2.2293,0.0,-0.4789,3.4734,-0.4418,0.0,5.8288,0.173,0.0,0.0,-0.6744,0.0,0.0,0.8205,-0.1258,-1.2197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2637,0.0,0.0,-1.6869,-1.4552,0.0,0.0,2.0997,0.0,0.0,-1.2011,0.0,0.0,0.0,-0.3759
2018-03-06,0.0,1.6249,0.0,0.4681,0.0,0.0,3.7281,0.0,0.0,0.0,1.2443,0.0,1.4791,0.0,-0.5378,5.2024,-0.5378,0.0,1.3905,0.0,-3.1795,4.2857,2.1247,0.0,0.0,-0.4082,0.0,0.0,0.8983,0.0,0.0,1.1688,0.394,0.0012,-0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2949,0.0,0.0,-0.4611,-1.9104,0.0,0.0,1.7575,0.0,0.0,-0.482,0.0,0.0,0.0,-1.3187
2018-03-07,0.0,-0.4455,0.0,-0.0743,0.0,0.0,4.2871,0.0,0.0,2.0548,2.1797,0.0,1.8893,0.0,0.0,1.3228,0.0,0.0,3.0789,0.0,-1.1269,0.8969,-2.801,0.0,0.0,-0.7937,0.0,0.0,-0.2524,0.0,0.0,0.9224,-0.4433,-0.9582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1561,0.0,-0.4131,0.0,0.0,2.6776,0.1072,0.0,0.0,0.0,-0.7865,0.0,-0.6576,0.0,0.0,-0.9569,-7.7658
2018-03-08,0.0,0.7447,0.0,0.2822,0.0,0.0,3.2599,0.0,0.0,-0.638,2.208,0.0,1.2366,0.0,0.0,2.9079,0.0,0.0,1.5565,0.0,-0.8651,3.8962,0.5526,0.0,-4.6221,-0.2717,0.0,0.0,-0.3677,0.0,0.0,1.2072,1.609,-1.1348,-1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1267,0.0,0.0,0.0,-0.458,0.0,0.0,0.0,0.0,0.0,0.3598,0.0,0.0,-1.7528,-0.8056
2018-03-09,0.0,1.0922,0.0,0.1433,0.0,0.0,4.6091,0.0,0.0,0.0,1.895,0.0,1.9023,0.1724,0.1997,3.5039,0.1997,0.0,2.5747,0.0,1.045,0.9391,0.1831,0.0,0.0,-4.0892,0.0,0.0,-1.0235,0.0,0.0,1.0584,0.1599,1.9245,-1.0753,0.0,0.0,0.0,0.0,0.0,0.0,1.6224,0.0,0.3834,0.0,0.0,1.1175,-1.1568,0.0,0.0,0.0,1.0514,0.0,0.8902,0.0,0.0,0.0,0.0
2018-03-10,0.0,0.0,0.0,-1.166,0.0,0.0,0.0,0.0,0.0,0.0,1.9012,0.0,1.4144,0.0,0.0,6.9197,0.0,0.0,0.9939,0.0,0.8444,6.4736,-1.9417,0.0,0.0,-0.7069,0.0,0.0,0.6023,0.0,0.0,0.4289,-3.0655,0.3338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6634,0.0,0.0,-1.9063,-1.4456,0.0,0.0,0.0,0.0,0.0,0.5932,0.0,0.0,0.0,0.0
2018-03-11,0.0,-0.721,0.0,-0.0839,0.0,0.0,0.0,0.0,0.0,0.0,-0.0153,0.0,2.3062,0.0,0.0,12.1951,-4.0294,0.0,-0.8798,0.0,-1.5009,1.3481,0.3614,0.0,0.0,-2.5496,0.0,0.0,-0.7596,0.0,0.0,0.7141,-0.1417,0.2872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1443,0.0,0.0,0.0,-0.6017,0.0,0.0,1.4706,0.0,0.0,2.2492,0.0,0.0,0.0,-2.2684
2018-03-12,0.0,-0.4332,0.0,-0.2598,0.0,0.0,4.6323,0.0,0.0,-0.2045,1.7444,0.0,1.5154,0.0,-2.5974,3.5371,-2.5974,0.0,2.7711,0.0,0.6437,1.5363,1.3271,0.0,0.0,2.0875,0.0,0.0,1.0241,0.0,0.0,1.6231,-0.8214,-0.4449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0132,0.0,0.0,-0.1249,-0.6674,0.0,0.0,0.2457,0.8696,0.0,-1.8048,0.0,0.0,0.0,-2.3297
2018-03-13,0.0,0.155,0.0,-0.7784,0.0,0.0,3.7037,0.0,0.0,2.995,1.2192,0.0,2.468,0.0,0.0,1.9267,0.0,0.0,1.6285,0.0,0.608,1.3072,0.3108,0.0,1.2713,3.7975,0.0,0.0,-0.2466,0.0,0.0,1.1669,-1.9989,1.3359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048,0.0,0.0,-0.3246,-0.4444,0.0,0.0,-3.1999,2.3009,0.0,-0.47,0.0,0.0,0.0,0.0
2018-03-14,0.0,3.4766,0.4587,-1.2522,0.0,0.0,4.0541,0.0,0.0,-3.8182,0.9689,0.0,2.4878,0.0,0.0,3.3312,0.0,0.0,2.5813,0.0,-0.1958,2.2789,1.6266,0.0,-0.117,0.0,0.0,0.0,-1.0788,0.0,0.0,1.0102,-1.9949,-1.6017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3022,0.0,-0.6248,0.0,0.0,-2.713,0.0,0.0,0.0,0.0,0.9225,0.0,-2.2482,0.0,0.0,0.0,0.0
2018-03-15,0.0,1.3459,0.0,-0.779,0.0,0.0,0.0,0.0,0.0,0.0,2.0418,0.0,0.0571,0.0,0.0,4.8486,0.0,0.0,2.8381,0.0,-0.1271,2.4488,0.776,0.0,-1.4963,1.4431,0.0,0.0,-0.9314,0.0,0.0,1.2197,0.1806,-0.9644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7378,0.0,-0.3967,0.0,0.0,-1.8185,0.7911,0.0,0.0,0.0,0.0,0.0,0.8903,0.0,0.0,0.0,0.0
2018-03-16,0.0,1.0481,0.0,0.0412,0.0,0.0,4.918,0.0,0.0,0.0,1.8345,0.0,1.6924,0.0,0.0,2.9545,0.9142,0.0,2.9479,0.0,0.1049,1.488,-0.0578,0.0,0.0,3.1348,0.0,0.4808,0.3308,0.0,-5.4852,1.3921,0.6081,0.4511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0836,0.0,0.0,0.0,1.2786,0.0,0.0,-0.8111,4.0346,0.0,0.3579,0.0,0.0,0.0,1.0996
2018-03-17,0.0,2.0253,0.0,-1.5042,0.0,0.0,0.0,0.0,0.0,1.2776,-0.0652,0.0,2.9375,0.0,0.0,8.0292,4.1096,0.0,0.6178,0.0,-2.0489,2.853,-1.1925,0.0,0.0,0.0,0.0,0.0,1.0244,0.0,0.0,0.8955,0.0545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9398,0.0,-1.5277,0.0,0.0,0.0,-6.7134,0.0,0.0,2.3266,0.0,0.0,1.8379,2.5,0.0,0.0,0.0
2018-03-18,0.0,-1.8477,0.0,-0.6209,0.0,0.0,0.0,0.0,0.0,0.0,1.0883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6918,0.0,0.2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0534,0.0,0.0,1.2852,1.624,-1.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5117,0.0,0.0,-0.813,-1.8384,0.0,0.0,0.3697,0.0,0.0,2.1267,0.0,0.0,0.0,0.0
2018-03-19,0.0,2.2606,0.0,-1.0795,0.0,0.0,2.6951,0.0,0.0,0.2222,1.9435,0.0,2.2917,0.0,0.0,4.9321,1.2812,0.0,2.031,0.0,0.3292,-0.2259,0.2774,0.0,0.0,-0.625,0.0,0.0,-0.7255,0.0,0.0,0.4716,-0.9215,-1.5519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1863,0.0,-0.9217,0.0,0.0,-0.3477,-0.3531,-4.4776,0.0,-0.0121,-0.1934,0.0,-0.6603,0.0,0.0,0.0,0.0
2018-03-20,0.0,2.5692,0.0,-0.4915,0.0,0.0,3.7688,0.0,0.0,-4.5833,1.4234,0.0,0.9598,1.8639,0.0,2.7673,0.0,0.0,2.1151,0.0,-1.8285,0.5416,1.3604,0.2304,0.0,3.8351,0.0,0.0,-0.5559,0.0,0.0,0.638,-3.3894,2.1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9568,0.0,-0.2518,0.0,0.2304,-0.442,-2.6144,0.0,0.0,1.1544,0.0,0.0,-0.1193,0.0,0.0,0.0,-4.3988
2018-03-21,0.0,-0.4398,0.0,-1.5997,0.0,0.0,-0.5703,0.0,0.0,0.0,1.5017,0.0,1.5855,0.0,2.5969,3.268,1.5793,0.0,2.8993,0.0,2.0873,1.9811,1.2535,0.0,0.9799,-1.3946,0.0,0.0,0.2093,0.0,0.0,1.467,2.4371,0.1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.338,0.0,-1.3214,0.0,0.0,0.8621,-0.4562,0.0,0.0,0.0,3.01,0.0,-1.5878,0.0,0.0,0.0,0.0
2018-03-22,0.0,-0.5015,0.0,-0.324,0.0,0.0,0.0,0.0,0.0,0.0,1.0676,0.0,3.5326,0.0,0.0,1.3717,-0.8418,0.0,2.0992,0.0,0.141,2.0274,1.5312,0.0,-0.3231,-0.9302,0.0,0.0,-0.3012,0.0,-1.5326,0.5129,-1.1407,-1.8967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6211,0.0,-0.1617,0.0,0.0,0.8267,-1.265,0.0,0.0,1.0986,-0.1036,0.0,-1.9609,0.0,0.0,0.5086,0.0
2018-03-23,0.0,0.0,0.0,-0.7505,0.0,0.0,0.0,0.0,0.0,0.0,2.1218,0.0,0.4863,0.0,0.0,0.8487,0.0,0.0,2.2074,0.0,-1.5706,1.1858,0.2419,0.0,0.0,-6.5466,0.0,0.0,-0.4062,0.0,0.0,0.8901,-0.9474,2.6435,0.2342,0.0,0.0,0.0,0.0,0.0,0.0,-0.2884,0.0,-0.5102,0.0,0.0,-0.0078,0.4667,0.0,0.0,0.0,0.0,0.0,-0.5092,0.0,0.0,0.0,0.0
2018-03-24,0.0,-1.6216,0.0,-0.2144,0.0,0.0,0.0,0.0,0.0,0.0,-0.1203,0.0,1.8924,0.0,0.0,-2.0478,-0.6699,0.0,1.1561,0.0,2.1739,0.0,0.0,0.0,0.0,-3.7897,0.0,0.0,-1.4466,0.0,0.0,0.0678,0.16,-1.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.6986,0.0,-0.0066,0.0,0.0,2.1661,0.0,0.0,0.0,-0.4587,7.089,0.0,-0.3263,0.0,0.0,0.0,0.0
